

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2023-01-21T13:00:05PST



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1347|[BGV2006] 033|175.16833 | -26.56744 |GClstr|172980| 0.577000 |EST |     |  0.000|1|0|1|1|1|0|0
1348|MOO J1140-2656|175.17667 | -26.94222 |GClstr|314782| 1.050000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1349|ABELL 3488|175.17758 | -27.76065 |GClstr| 25468| 0.084952 |    |17.4J|  0.000|6|0|0|1|1|0|0
1350|[BGV2006] 034|175.19500 | -26.57900 |GClstr|135506| 0.452000 |EST |     |  0.000|1|0|1|1|1|0|0
1351|PKS 1138-262 Cluster|175.20125 | -26.48583 |GClstr|646353| 2.156000 |    |     |  0.000|6|0|0|2|2|0|0
1352|[BGV2006] 035|175.21750 | -26.40203 |GClstr|128011| 0.427000 |EST |     |  0.000|1|0|1|1|1|0|0
1353|ABELL 3489|175.22574 | -31.22734 |GClstr||||17.4J|  0.000|5|0|0|1|0|0|0
1354|PGC1 0036240 GROUP|175.22806 | -44.48368 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1355|AM 1138-441|175.23741 | -44.48570 |GGroup|  3180| 0.010607 |SUN |     |  0.000|2|0|0|1|1|0|0
1356|ABELL 1347|175.25398 | -25.51069 |GClstr||||17.0J|  0.000|7|0|0|2|0|0|0
1357|MSCC 303|175.31000 | -26.64000 |GClstr| 25782| 0.086000 |UUN |     |  0.000|1|0|0|1|1|0|0
1358|SSCC 233|175.36000 | -31.02000 |GClstr| 31178| 0.104000 |UUN |     |  0.000|1|0|0|1|1|0|0
1359|PSZ1 G282.11+38.29|175.38260 | -21.73780 |GClstr| 98032| 0.327000 |PHOT|     |  0.000|2|0|1|2|1|0|0
1360|PSZ2 G282.14+38.29|175.40516 | -21.74554 |GClstr| 98032| 0.327000 |UUN |     |  0.000|3|0|0|1|1|0|0
1361|MACS J1141.6-1905|175.42083 | -19.08917 |GClstr| 91437| 0.305000 |UUN |     |  0.000|1|0|0|1|1|0|0
1362|SCL 104|175.42847 | -27.27743 |GClstr||||     |  0.000|2|0|0|1|0|0|0
1363|[VN2000] 20|175.46277 | -25.55244 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1364|ABELL 1352|175.48148 | -21.46078 |GClstr||||17.8J|  0.000|4|0|0|2|0|0|0
1365|SPT-CL J1141-2127|175.49300 | -21.46290 |GClstr| 89938| 0.300000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1366|PSZ2 G282.11+38.61|175.50002 | -21.43763 |GClstr||||     |  0.000|4|0|0|1|0|0|0
1367|ABELL S0674|175.50176 | -30.82746 |GClstr||||17.5J|  0.000|1|0|0|1|0|0|0
1368|PGC1 0036315 GROUP|175.52908 | -18.17055 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1369|SSCC 234|175.58000 | -26.68000 |GClstr| 25782| 0.086000 |UUN |     |  0.000|1|0|0|1|1|0|0
1370|PGC1 0170170 GROUP|175.64506 | -16.86945 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1371|LDCE 0834|175.65125 | -44.34167 |GGroup|  9876| 0.032943 |SST |     |  0.000|1|0|0|1|1|0|0
1372|PGC1 0036362 GROUP|175.65591 | -18.08819 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1373|MOO J1142-2719|175.70583 | -27.31861 |GClstr|287801| 0.960000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1374|PGC1 0036375 GROUP|175.71192 | -19.06758 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1375|PGC1 0036395 GROUP|175.76198 | -23.43430 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1376|PGC1 0036445 GROUP|175.87436 | -16.79636 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1377|MOO J1143-2331|175.89750 | -23.53250 |GClstr|290799| 0.970000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1378|PGC1 0036462 GROUP|175.94071 | -30.62036 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1379|PGC1 4614908 GROUP|175.98299 | -15.05242 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1380|PGC1 4614554 GROUP|175.98631 | -16.11876 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1381|1RXS J114417.4-283617|176.04167 | -28.58556 |GClstr|150256| 0.501200 |    |     |  0.000|3|0|0|1|1|0|0
1382|SPT-CL J1144-2835|176.04210 | -28.58470 |GClstr|172381| 0.575000 |SPEC|     |  0.000|1|0|0|1|1|0|0
1383|RXSC J1144-1504|176.07200 | -15.07900 |GClstr| 21645| 0.072200 |    |     |  0.000|1|0|0|1|2|0|0
1384|ABELL 3490:[DDP2016] 2|176.10000 | -34.39000 |GClstr| 21795| 0.072700 |    |     |  0.000|1|0|0|1|1|0|0
1385|ABELL S0675|176.10538 | -26.76102 |GClstr||||17.1J|  0.000|2|0|0|1|0|0|1
1386|PGC1 0709469 GROUP|176.16710 | -31.07740 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1387|[TSK2008] 0517|176.17241 | -38.16662 |GGroup|  2812| 0.009380 |SUN |     |  0.000|1|0|0|1|1|0|0
1388|PGC1 0036570 GROUP|176.19123 | -39.61533 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1389|[STH2017] 111435|176.24261 | -16.82580 |GGroup|  1034| 0.003449 |UUN |     |  0.000|1|0|0|1|1|0|0
1390|[MHS2013] 082|176.28230 | -35.05060 |GClstr| 10403| 0.034700 |    |     |  0.000|1|0|0|1|2|0|0
1391|PGC1 3081895 GROUP|176.31345 | -20.74656 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1392|ABELL 3490|176.32958 | -34.42861 |GClstr| 20896| 0.069700 |SST |16.7J|  0.000|52|1|0|6|4|0|0
1393|RXGCC 426|176.33300 | -34.41400 |GClstr| 20596| 0.068700 |UUN |     |  0.000|1|0|0|1|1|0|0
1394|PSZ2 G291.34+14.70|176.40881 | -46.68198 |GClstr||||     |  0.000|3|0|0|1|0|0|0
1395|[DZ2015] 370|176.40900 | -17.11700 |GGroup|  6681| 0.022285 |SFO |     |  0.000|1|0|0|1|1|0|0
1396|RXSC J1145-1620|176.41900 | -16.34500 |GClstr| 21915| 0.073100 |    |     |  0.000|1|0|0|1|2|0|0
1397|MOO J1145-1702|176.41917 | -17.04194 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1398|ABELL 3490:[DDP2016] 1|176.42000 | -34.37000 |GClstr| 20626| 0.068800 |    |     |  0.000|1|0|0|1|1|0|0
1399|[STH2017] 102219|176.46124 | -37.50518 |GGroup|  2813| 0.009383 |UUN |     |  0.000|1|0|0|1|1|0|0
1400|PGC1 0610321 GROUP|176.53504 | -38.32022 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1401|PGC1 0036714 GROUP|176.59859 | -27.25116 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1402|PGC1 0036725 GROUP|176.66027 | -20.74313 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1403|AM 1144-323|176.75455 | -32.79290 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1404|PGC1 0036754 GROUP|176.76871 | -16.85516 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1405|[TSK2008] 0436|176.78632 | -16.85890 |GGroup|  1212| 0.004043 |SUN |     |  0.000|1|0|0|1|1|0|0
1406|ABELL S0676|176.82978 | -32.81126 |GClstr||||17.3J|  0.000|2|0|0|1|0|0|0
1407|PGC1 0036767 GROUP|176.97848 | -37.53802 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1408|PGC1 0710940 GROUP|177.08619 | -30.95764 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1409|PGC1 0036872 GROUP|177.14325 | -25.95273 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1410|ABELL 3491|177.27978 | -36.52806 |GClstr||||17.4J|  0.000|2|0|0|1|0|0|0
1411|[STH2017] 100674|177.32324 | -39.12537 |GGroup|  2767| 0.009230 |UUN |     |  0.000|1|0|0|1|1|0|0
1412|PGC1 0673549 GROUP|177.32689 | -33.63943 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1413|PGC1 0036935 GROUP|177.35839 | -38.82579 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1414|AM 1147-321|177.39829 | -32.59308 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1415|MOO J1149-2616|177.40917 | -26.26944 |GClstr|368745| 1.230000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1416|NGC 3923 GROUP NED01|177.43085 | -27.57003 |GGroup||||     |  0.000|3|0|0|1|0|0|0
1417|PGC1 0170174 GROUP|177.46157 | -16.16770 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1418|PGC1 0036964 GROUP|177.46429 | -38.78066 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1419|ABELL S0677|177.50698 | -32.52811 |GClstr||||16.4J|  0.000|1|0|0|1|0|0|0
1420|PGC1 0036987 GROUP|177.53550 | -49.61810 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1421|PGC1 0037061 GROUP|177.53902 | -28.70923 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1422|[STH2017] 100129|177.54141 | -28.34727 |GGroup|  1613| 0.005380 |UUN |     |  0.000|1|0|0|1|1|0|0
1423|PGC1 0884856 GROUP|177.61409 | -17.34389 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1424|PLCK G287.0+32.9:[FJG2017] NW |177.65417 | -28.01667 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1425|ABELL S0678|177.65701 | -33.87814 |GClstr||||16.6J|  0.000|1|0|0|1|0|0|0
1426|[STH2017] 111550|177.68582 | -36.61297 |GGroup|  2742| 0.009146 |UUN |     |  0.000|1|0|0|1|1|0|0
1427|HDCE 0675|177.68583 | -29.10917 |GGroup|  1744| 0.005817 |SST |     |  0.000|2|0|0|1|1|0|0
1428|PLCK G287.0+32.9:[FJG2017] Wc |177.68750 | -28.08444 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1429|NGC 3923 GROUP NED02|177.69530 | -28.91342 |GGroup|  1376| 0.004590 |    |     |  0.000|12|0|0|1|1|0|0
1430|PSZ2 G286.98+32.90|177.70500 | -28.07681 |GClstr|116919| 0.390000 |MOD |     |  0.000|35|0|0|7|7|0|0
1431|PLCK G287.0+32.9:[FJG2017] NWc|177.70958 | -28.08111 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1432|SPT-CL J1150-2805|177.71090 | -28.08680 |GClstr|116919| 0.390000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1433|PLCKESZ G286.99+32.91|177.71380 | -28.07400 |GClstr|116919| 0.390000 |    |     |  0.000|6|0|0|2|3|0|0
1434|PLCK G287.0+32.9:[FJG2017] SEc|177.71542 | -28.09722 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1435|PSZ1 G287.00+32.90|177.72490 | -28.09170 |GClstr|116919| 0.390000 |SPEC|     |  0.000|3|0|1|2|2|0|0
1436|PGC1 0762391 GROUP|177.72746 | -26.90752 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1437|PGC1 0510612 GROUP|177.74165 | -46.79305 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1438|PLCK G287.0+32.9:[FJG2017] SE |177.74833 | -28.16861 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1439|PGC1 0617996 GROUP|177.75740 | -37.76591 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1440|NGC 3923 GROUP|177.75750 | -28.80611 |GGroup||||     |  0.000|5|0|0|1|0|0|0
1441|ABELL S0679|177.78264 | -33.16150 |GClstr| 21366| 0.071269 |    |17.3J|  0.000|3|0|0|1|1|0|0
1442|PGC1 0037074 GROUP|177.79871 | -20.59892 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1443|RXGCC 430|177.90400 | -16.32700 |GClstr| 21885| 0.073000 |UUN |     |  0.000|1|0|0|1|1|0|0
1444|MCXC J1151.6-1619|177.90875 | -16.32056 |GClstr| 21645| 0.072200 |SST |16.5 |  0.000|10|0|0|3|3|0|0
1445|LGG 256|177.92863 | -38.26043 |GGroup||||     |  0.000|2|0|0|1|0|0|0
1446|[DZ2015] 237|177.94400 | -31.29600 |GGroup| 16234| 0.054152 |SFO |     |  0.000|1|0|0|1|1|0|0
1447|[STH2017] 111854|177.94684 | -23.13893 |GGroup|  1301| 0.004340 |UUN |     |  0.000|1|0|0|1|1|0|0
1448|[STH2017] 112699|177.96783 | -20.54201 |GGroup|  1521| 0.005074 |UUN |     |  0.000|1|0|0|1|1|0|0
1449|PGC1 0910586 GROUP|177.99885 | -15.48942 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1450|PGC1 0037177 GROUP|178.07444 | -18.00450 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1451|RXSC J1152-3259|178.13800 | -32.98700 |GClstr| 20716| 0.069100 |    |     |  0.000|1|0|0|1|2|0|0
1452|ABELL S0680|178.20938 | -31.52825 |GClstr| 11444| 0.038173 |    |16.9J|  0.000|2|0|0|1|1|0|0
1453|PGC1 0872010 GROUP|178.21567 | -18.15321 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1454|AM 1150-312|178.21771 | -31.64492 |GGroup||||     |  0.000|1|0|0|2|0|0|0
1455|PGC1 0037243 GROUP|178.26364 | -36.63882 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1456|SSCC 235|178.28000 | -31.93000 |GClstr| 11392| 0.038000 |UUN |     |  0.000|1|0|0|1|1|0|0
1457|PGC1 0037254 GROUP|178.29477 | -39.13898 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1458|PGC1 0037263 GROUP|178.33321 | -49.58324 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1459|SPT-CL J1153-2137|178.38360 | -21.62310 |GClstr|137905| 0.460000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1460|[STH2017] 102739|178.41952 | -37.91983 |GGroup|  2792| 0.009313 |UUN |     |  0.000|1|0|0|1|1|0|0
1461|PGC1 0037320 GROUP|178.48806 | -23.16403 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1462|[TSK2008] 0417|178.50483 | -28.34792 |GGroup|  1818| 0.006064 |SUN |     |  0.000|1|0|0|1|1|0|0
1463|ESO 320- G 031 GROUP|178.52417 | -39.86389 |GGroup||||     |  0.000|2|0|0|2|0|0|0
1464|PSZ1 G287.21+34.96|178.54280 | -26.15600 |GClstr|104628| 0.349000 |PHOT|     |  0.000|2|0|1|2|1|0|0
1465|SPT-CL J1154-2609|178.56600 | -26.15330 |GClstr|101929| 0.340000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1466|PSZ2 G287.25+34.96|178.57344 | -26.16395 |GClstr|104628| 0.349000 |UUN |     |  0.000|3|0|0|1|1|0|0
1467|PGC1 0888878 GROUP|178.57648 | -17.09433 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1468|PSZ1 G291.18+21.78|178.61680 | -39.78600 |GClstr||||     |  0.000|2|0|1|2|0|0|0
1469|PGC1 0037369 GROUP|178.67991 | -33.55872 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1470|PGC1 0037373 GROUP|178.70640 | -16.86415 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1471|PGC1 0037377 GROUP|178.72677 | -27.25129 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1472|SSCC 236|178.79000 | -32.07000 |GClstr| 20386| 0.068000 |UUN |     |  0.000|1|0|0|1|1|0|0
1473|MOO J1155-2500|178.85000 | -25.01028 |GClstr|281805| 0.940000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1474|PGC1 0037405 GROUP|178.87973 | -37.78596 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1475|ABELL 1418|178.98849 | -18.64502 |GClstr||||17.4J|  0.000|5|0|0|2|0|0|0
1476|ABELL S0681|179.03426 | -45.79506 |GClstr| 26348| 0.087887 |    |17.1J|  0.000|3|0|0|1|1|0|0
1477|ABELL 3492|179.08670 | -33.51171 |GClstr| 17067| 0.056929 |    |17.3J|  0.000|8|0|0|1|1|0|0
1478|MSCC 321|179.09000 | -32.03000 |GClstr| 20386| 0.068000 |UUN |     |  0.000|1|0|0|1|1|0|0
1479|[VN2000] 41|179.09698 | -18.83670 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1480|ABELL S0682|179.11320 | -22.76171 |GClstr| 58000| 0.193467 |PHOT|17.6J|  0.000|2|0|0|1|1|0|0
1481|ABELL S0683|179.16217 | -31.76172 |GClstr| 11213| 0.037402 |    |16.5J|  0.000|2|0|0|1|1|0|0
1482|PGC1 3779600 GROUP|179.16840 | -39.71360 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1483|ABELL 3493|179.26348 | -22.94506 |GClstr| 44000| 0.146768 |PHOT|17.5J|  0.000|4|0|0|1|1|0|0
1484|ABELL 3494|179.28750 | -32.16173 |GClstr| 20722| 0.069121 |    |17.4J|  0.000|11|0|0|1|1|0|1
1485|[STH2017] 100219|179.31125 | -18.97047 |GGroup|  1495| 0.004987 |UUN |     |  0.000|1|0|0|1|1|0|0
1486|PGC1 0037580 GROUP|179.31226 | -27.70005 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1487|ABELL S0684|179.31271 | -30.99506 |GClstr||||17.4J|  0.000|1|0|0|1|0|0|0
1488|USGC S176|179.32875 | -19.17833 |GGroup|  1662| 0.005544 |    |     |  0.000|1|0|0|1|1|0|0
1489|SSCC 237|179.36000 | -33.13000 |GClstr| 17088| 0.057000 |UUN |     |  0.000|1|0|0|1|1|0|0
1490|PGC1 2815817 GROUP|179.37817 | -28.12416 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1491|SPT-CL J1157-2143|179.39010 | -21.72280 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1492|PGC1 0157141 GROUP|179.41067 | -15.80085 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1493|PGC1 0037620 GROUP|179.41360 | -20.48685 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1494|HDCE 0684|179.42750 | -19.27861 |GGroup|  1667| 0.005561 |SST |     |  0.000|1|0|0|1|1|0|0
1495|ESO 267-IG 001|179.45314 | -44.89843 |GGroup||||     |  0.000|1|2|0|3|0|1|0
1496|LDCE 0853|179.48292 | -32.41111 |GGroup|  8221| 0.027422 |SST |     |  0.000|1|0|0|1|1|0|0
1497|PGC1 0037660 GROUP|179.53333 | -17.89335 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1498|PGC1 0037669 GROUP|179.57905 | -39.55058 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1499|PGC1 0037681 GROUP|179.60578 | -22.43997 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1500|LDCE 0856|179.62292 | -18.98889 |GGroup|  1667| 0.005561 |SST |     |  0.000|1|0|0|1|1|0|0
1501|ABELL 3495|179.71401 | -29.02842 |GClstr||||17.4J|  0.000|4|0|0|1|0|0|0
1502|PGC1 0037727 GROUP|179.74211 | -19.02985 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1503|PGC1 0037752 GROUP|179.82126 | -28.90488 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1504|[STH2017] 112431|179.86448 | -31.68235 |GGroup|  2121| 0.007075 |UUN |     |  0.000|1|0|0|1|1|0|0
1505|PGC1 0037969 GROUP|179.87831 | -19.04127 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1506|X-CLASS 2304|179.89500 | -19.86100 |GClstr||||     |  0.000|2|0|0|2|0|0|0
1507|PSZ2 G292.04+22.91|179.94416 | -38.86093 |GClstr||||     |  0.000|3|0|0|1|0|0|0
1508|PSZ2 G290.19+30.16|179.95411 | -31.42671 |GClstr| 20536| 0.068500 |UUN |     |  0.000|3|0|0|1|1|0|0
1509|SPT-CL J1159-2258|179.96150 | -22.98160 |GClstr|209855| 0.700000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1510|ABELL 3496|179.96491 | -23.04510 |GClstr||||17.5J|  0.000|1|0|0|1|0|0|0
1511|PSZ2 G289.50+32.71|179.97684 | -28.80463 |GClstr||||     |  0.000|2|0|0|1|0|0|0
1512|NGC 4038 GROUP|179.98843 | -19.27259 |GGroup|  1685| 0.005621 |SUN |     |  0.000|15|0|0|1|1|0|0
1513|ABELL 3497|180.02083 | -31.40583 |GClstr| 20470| 0.068280 |    |16.4J|  0.000|36|0|0|4|3|0|0
1514|RXGCC 438|180.03000 | -31.43200 |GClstr| 20476| 0.068300 |UUN |     |  0.000|1|0|0|1|1|0|0
1515|USGC S178|180.04208 | -20.46611 |GGroup|  6587| 0.021972 |    |     |  0.000|3|0|0|1|1|0|0
1516|SPT-CL J1200-2002|180.05510 | -20.04380 |GClstr|200861| 0.670000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1517|X-CLASS 2305|180.05700 | -20.04700 |GClstr|179876| 0.600000 |PHOT|     |  0.000|2|0|0|2|1|0|0
1518|LDCE 0860|180.09583 | -29.73222 |GGroup|  1953| 0.006514 |SST |     |  0.000|2|0|0|1|1|0|0
1519|PGC1 0037853 GROUP|180.12170 | -15.94835 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1520|SCL 266|180.14007 | -33.27844 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1521|ABELL 1440|180.16532 | -23.37844 |GClstr| 59000| 0.196802 |PHOT|17.6J|  0.000|5|0|0|2|1|0|0
1522|[STH2017] 111625|180.19896 | -16.35278 |GGroup|  1596| 0.005324 |UUN |     |  0.000|1|0|0|1|1|0|0
1523|MOO J1200-2210|180.21042 | -22.17472 |GClstr|305788| 1.020000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1524|PGC1 0037906 GROUP|180.23162 | -24.61936 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1525|PLCKESZ G292.51+21.98|180.24870 | -39.86110 |GClstr| 89938| 0.300000 |UUN |     |  0.000|10|0|0|4|5|0|0
1526|PSZ1 G292.53+21.97|180.26310 | -39.87770 |GClstr| 89938| 0.300000 |SPEC|     |  0.000|2|0|1|2|2|0|0
1527|CIZA J1201.0-4623|180.26417 | -46.39056 |GClstr| 35376| 0.118000 |UUN |     |  0.000|5|0|1|2|2|0|0
1528|PLCKESZ G292.5+21:[AJF2017] P |180.26991 | -39.86469 |GClstr| 89938| 0.300000 |UUN |     |  0.000|1|0|0|1|1|0|0
1529|PLCKESZ G292.5+21:[AJF2017] S |180.29373 | -39.91234 |GClstr| 89938| 0.300000 |UUN |     |  0.000|1|0|0|1|1|0|0
1530|PSZ2 G292.56+21.97|180.30005 | -39.88368 |GClstr| 89938| 0.300000 |UUN |     |  0.000|3|0|0|1|1|0|0
1531|PGC1 0037921 GROUP|180.33596 | -33.87651 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1532|LGG 265|180.36616 | -24.77983 |GGroup||||     |  0.000|2|0|0|1|0|0|0
1533|PGC1 0037934 GROUP|180.37454 | -23.31607 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1534|PGC1 0037956 GROUP|180.42084 | -15.10833 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1535|PGC1 0037950 GROUP|180.42837 | -31.70379 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1536|PGC1 0037960 GROUP|180.46080 | -24.12363 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1537|ABELL 3498|180.46602 | -28.67844 |GClstr||||17.4J|  0.000|3|0|0|1|0|0|1
1538|NGC 4039 GROUP|180.47333 | -18.88639 |GGroup||||     |  0.000|1|0|0|1|0|0|11
1539|PGC1 0754937 GROUP|180.48981 | -27.43640 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1540|PGC1 4078827 GROUP|180.61452 | -19.10061 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1541|MOO J1202-2106|180.63292 | -21.10028 |GClstr|323776| 1.080000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1542|PGC1 0597219 GROUP|180.63986 | -39.52505 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1543|MSCC 330|180.64000 | -28.57000 |GClstr| 42271| 0.141000 |UUN |     |  0.000|1|0|0|1|1|0|0
1544|SSCC 238|180.64000 | -28.57000 |GClstr| 42271| 0.141000 |UUN |     |  0.000|1|0|0|1|1|0|0
1545|USGC S179|180.67708 | -23.63222 |GGroup|  1733| 0.005781 |    |     |  0.000|1|0|0|1|1|0|0
1546|ABELL 3499|180.71665 | -27.89510 |GClstr||||17.5J|  0.000|2|0|0|1|0|0|1
1547|PGC1 0038049 GROUP|180.72500 | -16.37364 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1548|ABELL 3500|180.74181 | -30.14510 |GClstr| 20445| 0.068197 |    |17.1J|  0.000|7|0|0|1|1|0|0
1549|ABELL S0685|180.74244 | -41.14511 |GClstr||||17.4J|  0.000|2|0|0|1|0|0|0
1550|[STH2017] 102290|180.75468 | -28.00870 |GGroup|  1606| 0.005357 |UUN |     |  0.000|1|0|0|1|1|0|0
1551|ABELL 1450|180.76657 | -23.31177 |GClstr||||17.6J|  0.000|4|0|0|2|0|0|0
1552|SPT-CL J1203-2131|180.81850 | -21.52980 |GClstr| 59659| 0.199000 |SPEC|     |  0.000|1|0|0|1|1|0|0
1553|ABELL 1451|180.82083 | -21.52278 |GClstr| 59719| 0.199200 |SPEC|17.3J|  0.000|44|0|0|14|13|0|0
1554|ABELL 3501|180.86707 | -28.62843 |GClstr||||17.2J|  0.000|6|0|0|1|0|0|0
1555|PGC1 0038101 GROUP|180.87710 | -25.47398 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1556|PGC1 0038114 GROUP|180.89568 | -25.38033 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1557|MOO J1203-2932|180.90875 | -29.54944 |GClstr|395726| 1.320000 |PHOT|     |  0.000|1|0|0|1|1|0|0
1558|[DZ2015] 235|180.92500 | -31.51100 |GGroup|  7990| 0.026651 |SFO |     |  0.000|1|0|0|1|1|0|0
1559|PGC1 0738908 GROUP|180.94459 | -28.67090 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1560|PGC1 0038126 GROUP|180.96045 | -27.60252 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1561|HDCE 0691|180.97708 | -31.74917 |GGroup|  8132| 0.027125 |SST |     |  0.000|1|0|0|1|1|0|0
1562|ABELL 3502|181.04251 | -28.24508 |GClstr| 42358| 0.141291 |    |17.5J|  0.000|5|0|0|1|1|0|1
1563|ABELL 3503|181.04258 | -29.17842 |GClstr||||17.5J|  0.000|1|0|0|1|0|0|1
1564|SPT-CL J1204-2814|181.05000 | -28.23610 |GClstr| 42271| 0.141000 |SPEC|     |  0.000|1|0|0|1|1|0|0
1565|[STH2017] 110809|181.19849 | -40.18948 |GGroup|  2528| 0.008433 |UUN |     |  0.000|1|0|0|1|1|0|0
1566|MOO J1204-3102|181.21542 | -31.04111 |GClstr||||     |  0.000|1|0|0|1|0|0|0
1567|PGC1 0038252 GROUP|181.23610 | -35.74303 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1568|PGC1 4078617 GROUP|181.36998 | -37.57468 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1569|PGC1 0038301 GROUP|181.39176 | -31.42357 |GGroup||||     |  0.000|1|0|0|1|0|0|0
1570|PGC1 0038381 GROUP|181.39650 | -22.10188 |GGroup||||     |  0.000|1|0|0|1|0|0|0
